26.93861831,495
25.98084422,507
25.89423981,2284
26.55102436,1852
26.61382914,378
27.31645698,648
27.02285963,598
27.19088964,492
27.18537458,772
26.19940996,994
26.21503163,1059
26.44807187,790
26.59819793,648
26.68207426,730
26.07237041,1042
26.62514621,937
26.25352227,975
26.30139901,1018
26.26559721,1180
27.31287814,1062
25.96156184,916
25.81632902,945
26.37450526,907
26.49307263,1133
26.32800798,1395
26.49351538,1310
26.45843509,1164
26.34394042,1323
25.84419945,1414
26.51863523,1518
26.49323185,1360
26.97077672,817
26.32686754,1223
24.77656814,1121
26.28815463,1401
27.26410018,683
27.35741114,878
26.56347594,891
26.72625633,1143
27.52752518,1096
27.80017031,929
27.67063153,885
25.02401038,1596
27.60242305,827
27.26000647,917
25.66578578,1229
27.18015893,646
25.95854083,1147
26.05877245,1083
26.43889264,599
26.90020354,1294
27.00508258,467
27.82140237,254
28.11536111,373
25.91546737,1634
15.71306047,2417
15.94874542,1772
15.97884548,1808
15.37504993,2346
15.32925702,2706
16.28511088,2037
15.5438098,2211
15.88116431,1950
15.89955585,2104
15.92736382,1781
15.6845136,2321
16.15611069,2216
16.32856106,2025
16.4453375,1965
15.95660216,2089
15.40071741,2603
15.66036868,2597
15.7053018,2477
15.56754142,2444
15.34513542,2903
15.36878421,3063
15.58764502,2447
15.98416334,2070
15.60206036,2538
15.28875433,2771
14.71963483,3086
15.18123268,4150
15.66830918,2096
13.91521024,2813
15.94537562,1865
15.66551309,2184
15.84078853,2014
15.40163547,2389
15.06299975,2636
14.98417131,3162
14.47129355,3506
15.22758251,2880
15.65910485,2068
15.87435326,2215
15.83331001,2171
16.29281108,1993
15.99451156,2190
15.39448573,2471
15.39095168,2548
15.9906964,1814
15.85698017,2139
15.58718776,2242
16.15104672,3059
16.18895799,1534
15.42412837,2058
15.87159292,2727
16.07247109,3013
16.01023013,2430
15.53597356,2040
15.79258442,2185
14.85014748,2794
15.36492904,3126
16.16875443,2237
15.81620627,2300
15.79747645,2224
15.94346173,2025
15.98461196,2152
15.69519394,2565
15.85703204,2183
15.61293711,2486
14.67675866,3230
15.07972698,2787
15.45615434,2551
15.86421395,2390
16.11183968,2435
16.12606354,2120
14.55143725,3604
14.30891657,3756
15.41802425,2838
15.44234473,2545
15.53120647,2744
15.80805867,2351
14.71662514,3195
15.12607624,4362
15.40188812,2460
15.54668563,2462
14.98678026,3171
15.39558967,2461
15.07276992,2833
15.76318154,2346
15.4071688,2446
14.79595972,3113
14.76035678,3132
16.03751429,2208
15.92447278,2097
15.40231964,2130
15.84136985,2303
15.31263526,2518
14.42586891,2932
14.83146013,2690
15.2994807,2531
14.9749981,2419
14.39506884,2958
14.93907108,2723
16.1112866,3348
15.37217453,2106
16.03347009,1855
16.03853671,2255
16.04433754,3037
15.98109519,3074
15.46061946,2191
15.39412734,2462
15.11626099,2659
16.27993438,2751
15.99202093,2428
16.4209703,2049
15.65177379,2199
16.40425911,1926
15.51894736,2397
16.37433298,2100
16.50798709,1973
15.54880016,2677
15.28350747,2931
16.26210836,2156
15.5705002,2598
15.19087971,2487
15.88609773,3094
15.71180888,2050
15.88901294,2047
15.57837403,2642
16.57389563,1958
16.336096,1961
15.54481888,2556
15.50892887,2761
15.61431109,2355
15.63792889,3782
14.9586732,2632
14.6149491,2789
15.77327964,2347
15.89031619,2176
15.84329126,2097
14.99449078,2838
15.41251392,2266
15.96063763,2046
15.53336988,2591
15.60316292,2402
14.71600307,2719
14.65655809,2809
15.53288593,2319
14.98741935,2508
16.08668221,1952
16.21530166,1955
15.40479351,2564
15.42450039,2091
15.17600745,3089
15.42551722,2917
15.9633067,3423
16.41272944,1991
15.93504992,2332
15.70428123,2393
15.46211789,3348
16.08351831,3182
16.29733262,1675
16.42851258,1998
16.31741678,1854
16.48841633,1788
15.81696056,3109
16.16261262,2500
16.36050618,1733
15.52637799,2364
15.85489292,2405
16.21045656,1887
15.63468877,2493
15.77600945,2544
16.43805304,1972
16.26186259,1858
16.69732056,1914
16.7982201,1776
16.04888942,1949
16.66818798,1750
15.75759259,1848
16.12653308,1796
16.40615098,2345
16.51121072,2000
16.76998311,1654
16.8529847,1985
16.91754319,1588
16.05626169,2819
16.89105267,1839
16.78171529,1471
16.32841463,1690
16.74208333,1649
16.78076739,1432
16.77865406,1544
16.74537634,1597
16.83820322,1385
16.6606695,1809
16.71118551,1564
16.82086849,1399
16.78499388,1403
15.95334525,1685
16.72569794,1500
16.65981132,1455
16.68182093,1463
15.79685811,1710
16.32211958,1546
17.47243243,1267
16.76909436,1380
17.13062724,2039
17.43992175,1095
17.16014925,1148
17.40184971,1186
16.77099173,1970
15.75445139,1519
16.13176726,1033
16.07553351,1039
15.38691951,1445
15.48213672,1498
16.40844049,1277
15.47424675,1347
15.99451314,1133
16.08516717,1153
15.99527559,1111
15.68215686,1429
16.23893964,1073
16.46723944,1245
16.44659794,1191
15.90465116,1282
15.37445347,1641
15.5800217,1500
15.66878105,1442
15.74349188,1406
15.36502153,1809
15.27753555,1954
15.70315421,1787
16.0338751,1719
15.70611125,1962
15.23640604,2190
14.78371538,2408
15.14161878,3244
15.71419564,1611
14.77486335,1759
16.16753363,1567
15.89303395,1735
15.90274551,1664
15.47121477,1809
15.38319459,1690
15.19900722,1950
14.79264037,2182
15.12043997,1928
15.81293317,1577
16.20598979,1506
15.85502455,1674
16.49128665,1403
16.06296487,1654
15.35466653,1951
15.46563714,2026
16.08786344,1477
15.88275513,1744
15.64711195,1727
16.22723588,2516
16.10262032,1244
15.50432572,1685
15.88839226,1986
16.41992332,1845
16.024581,1606
15.71932619,1448
15.86248045,1506
14.83555892,2231
15.40922471,1966
16.30414295,1568
16.13901608,1421
15.86285982,1537
16.00186179,1372
15.98542368,1311
15.78211958,1490
15.840445,1400
15.6007482,1545
14.42275178,2178
15.03524482,1846
15.99518918,1397
15.92445933,1286
16.07986953,1348
16.17210538,1316
14.33634938,2277
14.24598143,2320
15.36979878,1701
15.34724156,1605
15.5146679,1665
15.79035675,1454
14.5938675,2047
15.03919975,2676
15.46494579,1757
15.47383279,1613
14.90439475,2023
15.24692325,1781
15.04481526,1754
15.70116892,1433
15.36042117,1542
14.79251699,1889
14.72818593,2036
16.02707391,1286
15.84456239,1227
15.27229333,1396
15.60675854,1413
15.24157684,1661
14.37705936,1824
14.67924051,1731
15.14148472,1689
14.68969283,1610
14.0231121,1920
14.70542408,1706
16.02881595,2140
15.33657343,1251
15.90159472,1017
15.97528805,1297
15.80854707,1882
15.91806586,1848
15.30383809,1322
15.15288105,1606
14.96491729,1609
16.23336094,1549
15.90958762,1430
16.36017644,1140
15.40315789,1195
16.40371881,1059
15.20915047,1421
16.3708662,1158
16.56361854,981
15.48797464,1568
15.24823824,1572
16.13387825,1283
15.46657522,1599
15.03747894,1598
15.54641527,1594
15.50481851,1137
15.7522915,1096
15.43318808,1369
16.37292698,968
16.06979794,1064
15.38449446,1144
15.50206985,1333
15.5151705,1325
15.63208594,1889
14.90385893,1589
14.63907813,1587
15.53571569,1451
15.77868386,1175
15.81560245,1146
14.82667401,1656
15.3198476,1228
15.97788697,1042
15.5186604,1318
15.53295461,1358
14.59685309,1577
14.62160239,1698
15.47115545,1434
15.13399756,1471
16.10697329,1199
16.1820918,1221
15.31495165,1688
15.26280273,1341
15.07299435,1711
15.41251074,1576
16.02831809,2195
16.30774004,1238
15.92701697,1330
15.92369172,1311
15.38588204,1825
16.06314081,1511
16.18779002,883
16.4612545,1020
16.39911063,1063
16.32509192,941
15.72420714,1429
16.26992082,1226
16.15290796,939
15.53250294,1147
15.85437309,1143
16.28074148,982
15.48310346,1183
15.71816297,1260
16.37214047,887
16.02554029,896
16.68878525,784
16.44801784,799
15.78082104,882
16.51994344,708
15.22839836,875
15.66369266,767
16.19570161,1007
16.16632441,982
16.35124468,859
16.51277395,1043
16.7642616,813
15.88970647,1480
16.62572854,860
16.55313253,712
15.8776738,886
16.46744913,862
16.57958333,824
16.55957547,728
16.50129464,846
16.40012016,686
16.44898641,989
16.51758145,700
16.53333335,637
16.68454795,627
15.40651662,885
16.48021804,705
16.61267574,757
16.53518238,861
15.49184162,931
15.99431797,924
17.39409207,670
16.80949248,911
17.10588235,1223
17.10091454,727
16.88942697,765
17.23561063,718
16.60104123,1333
10.33892556,2236
10.39829846,1520
10.37718696,1633
10.39813866,1887
10.4918682,2100
10.39513302,2233
10.35094595,1813
10.40676441,1732
10.4361126,1960
10.41350372,1883
10.44068746,2470
10.42528471,2391
10.42235083,2438
10.00296895,2486
10.23952077,2481
10.23936341,2445
10.36642398,2458
10.64753086,2416
10.56170732,2519
10.64760142,2466
10.63486427,3170
10.52509306,3111
10.19839757,2597
10.23705848,3033
10.41832931,2911
10.44223363,2737
10.57299149,4329
10.50133798,2518
10.56561079,2367
10.54004727,2601
10.45007714,2505
10.32617493,2692
10.35915076,2670
10.32498348,2660
10.55841932,3207
10.53097983,3054
10.55612526,2555
10.30841114,2336
10.17822181,2317
10.18755242,2522
10.11913612,2280
10.04492254,2496
9.95164356,2418
10.09598214,2350
10.20066202,2008
10.1790767,2120
10.16926404,2248
10.28184649,3180
10.00485914,1760
10.12235918,1822
9.758247939,3017
9.917093089,3515
10.43923515,2145
10.42686035,1712
10.46466899,2007
10.53407738,1763
10.47239624,2831
10.28576729,2089
9.898376252,2297
9.453047619,2203
9.649360187,2103
9.613991829,2173
9.72122807,2696
9.52607816,2558
9.612615128,2317
9.57382104,2359
9.537468252,2450
9.535035974,2594
9.119736666,2542
9.170723129,2839
9.340037944,2477
9.294789176,2781
9.38497412,3382
9.370477687,2783
9.279239272,2688
9.286915089,2861
9.349505459,2720
9.54004158,2521
9.670612324,4486
9.668029872,2460
9.661980609,2529
9.620665796,2684
9.266915558,2797
9.31809396,2611
9.358080932,2858
9.316418485,2730
9.603347237,3362
9.414389058,2874
9.546476003,2658
9.514879679,2615
9.532066579,2350
9.290182946,2904
9.286557377,2666
9.59980568,2338
9.770693001,2522
9.491812461,2776
9.104682699,2617
9.112986627,2353
8.764656177,3000
8.77036768,3852
8.753761468,2097
8.761658226,2399
8.799085379,2880
8.990715612,3069
9.498817744,2939
9.814410249,1829
9.817765401,2135
9.820512175,2081
9.958993133,3098
10.07810175,2302
9.981415663,2322
9.964657293,1988
10.00715986,2056
10.2210339,2062
10.18410955,2715
10.01754916,2490
9.996820821,2672
9.911991234,2825
9.699181446,2598
9.661517108,2743
9.635277935,2411
9.651100037,3151
9.666294675,2429
9.638225564,2364
9.64420398,3065
9.703039014,2608
9.654675695,2510
9.574634146,2720
9.639047326,2922
9.611254355,2584
9.626070234,4308
9.619687273,2478
9.60750174,2593
9.617606952,2700
9.643058898,2849
9.615345324,2508
9.623903078,2754
9.651297447,2612
9.617709424,2753
9.574560381,3395
9.699244911,2738
9.57447138,2668
9.683319644,2627
10.6037728,2168
10.51964459,2226
10.50739783,2154
10.23475671,2140
10.40635731,2621
10.38779196,1835
10.37424433,1989
10.37899536,2313
10.72158896,2913
10.7281642,1564
10.76964835,1623
10.78467381,1834
10.78767898,2366
10.56441286,2384
10.41467662,1431
10.14024762,1869
10.126971,1658
10.34746362,1713
10.8547104,2521
10.69011659,1959
10.59025376,1578
10.40943935,1714
10.44951561,1623
10.65752034,1501
10.66985841,2051
10.73803292,1904
10.7100842,1672
10.94815573,1439
10.95292683,1603
10.96590486,1644
10.94675936,1589
10.97971031,1476
11.05072497,1487
10.92406318,1572
10.99341812,2158
11.02334888,1834
11.09167347,1679
11.15300333,2060
11.13922854,1778
10.9332698,2879
10.68609347,1946
10.85583413,1800
10.79484934,1824
10.85507767,1769
11.05553702,1647
11.03156663,1688
11.11693939,1700
11.14753883,1436
11.10085739,2022
10.77920516,1598
10.90594092,1569
10.88257108,1389
10.8602662,1483
11.00881033,1529
10.899819,1517
10.96357741,1640
10.99208678,1660
10.44081081,1584
10.43159389,1569
10.44395301,1677
10.47794309,2107
10.71916667,1151
10.966,1285
11.03739011,1248
10.98810657,1801
