21,100,11,2669.1
27,100,9,4784.13
33,99.21,6,3273.93
29,100,3,3586.43
49,100,8,5960.36
49,100,8,8470.14
20,100,1,2952
39,63.2,9,2464.8
40,100,6,6232
49,100,3,7969.36
21,100,1,3036.6
50,100,4,8284
20,100,1,2711.2
49,100,5,8339.8
38,100,13,6238.84
35,100,13,4639.25
40,100,8,6747.6
28,100,1,4512.48
25,100,1,4029
36,100,13,4771.8
43,100,6,6087.94
32,100,6,4193.28
46,100,1,7552.28
48,100,1,6434.4
43,100,14,5181.5
49,100,5,6863.92
24,100,8,4157.04
26,100,4,4660.24
30,100,9,4111.8
24,100,6,3542.64
55,100,8,8118.55
22,100,1,3877.06
49,78.92,13,3867.08
44,100,6,5951.44
66,100,6,8648.64
21,100,1,3447.78
34,100,1,5958.5
43,100,10,5911.64
46,100,3,7366.44
33,100,13,4985.64
42,100,12,5393.64
34,100,4,4880.02
47,100,3,8378.69
33,100,14,4038.21
24,100,6,3807.12
26,100,14,3142.36
30,100,3,4713.6
43,100,1,7016.31
25,100,3,4381.25
27,100,3,4283.01
27,100,6,4364.82
24,100,9,4242.24
34,100,14,4982.7
46,100,6,6393.54
27,54.33,1,1466.91
33,100,11,4059.33
47,100,4,4801.52
49,55.34,5,2711.66
40,100,4,5862
37,100,11,4071.85
47,100,3,8236.75
45,100,4,6130.35
37,99.82,8,3693.34
48,100,5,6031.68
31,100,5,3494.94
46,100,6,5294.14
47,100,4,5464.69
28,100,12,2860.76
40,100,1,5590
20,100,6,2254.8
39,100,16,4946.76
25,99.82,7,2495.5
29,100,1,3167.38
22,100,11,2402.84
22,100,12,2454.54
47,100,1,5464.69
45,100,10,4756.5
29,100,3,3984.6
24,100,8,3100.32
35,100,1,4850.3
46,83.63,13,3846.98
44,95.93,1,4220.92
34,96.73,4,3288.82
35,100,1,3987.2
25,72.38,6,1809.5
10,100,11,1092.2
29,100,14,4566.05
39,100,8,5938.14
42,100,1,8138.76
46,100,11,9470.94
49,100,10,7036.89
27,100,2,5559.03
50,100,1,7872.5
43,100,12,7886.2
38,100,4,7232.16
20,100,12,3114.4
27,100,1,5045.22
49,100,1,6952.12
27,100,1,4157.73
39,100,1,7962.24
24,100,4,3778.8
45,100,7,8253
20,100,12,3633.4
36,100,4,6913.8
24,100,1,2583.6
49,63.38,1,3105.62
26,100,10,4408.56
49,62.09,5,3042.41
34,100,1,5941.5
34,95.35,12,3241.9
33,100,3,6109.29
22,100,1,3387.78
39,89.38,7,3485.82
32,63.84,11,2042.88
24,75.01,8,1800.24
21,63.84,8,1340.64
24,73.42,3,1762.08
36,63.84,3,2298.24
20,81.4,15,1628
30,64.64,4,1939.2
44,82.99,9,3651.56
28,92.57,3,2591.96
37,77.41,10,2864.17
20,74.21,4,1484.2
25,90.17,14,2254.25
35,76.61,15,2681.35
38,83.79,4,3184.02
41,69.43,13,2846.63
22,76.61,6,1685.42
49,81.4,11,3988.6
38,73.42,4,2789.96
33,100,14,3607.56
36,93.56,10,3368.16
34,81.62,5,2775.08
24,67.83,5,1627.92
36,70.26,7,2529.36
34,90.17,14,3065.78
41,100,9,4615.78
46,100,5,5723.78
24,100,11,2559.6
21,100,5,2140.11
24,100,3,3327.6
48,100,12,6825.6
26,100,1,3543.28
37,100,6,4516.22
49,100,6,6445.46
34,99.54,7,3384.36
48,100,2,4891.68
36,100,1,4521.96
46,100,5,5069.66
46,100,4,6541.2
31,97.17,5,3012.27
41,100,1,5247.18
21,100,8,2214.87
38,100,5,4773.18
45,100,14,6185.7
26,58.38,7,1517.88
38,100,3,6372.6
48,100,9,5232.96
42,64.16,9,2694.72
49,35.71,4,1749.79
32,66.58,13,2130.56
54,100,5,5951.34
33,100,4,4692.6
36,100,3,3731.04
20,100,7,2142
29,97.89,4,2838.81
33,97.89,4,3230.37
50,100,5,5182
41,100,3,4391.1
36,100,11,4477.32
27,100,16,3544.56
47,100,5,5195.85
33,100,15,4180.44
21,100,6,2684.43
21,93.28,5,1958.88
41,100,10,4910.57
40,100,11,4468.4
28,100,1,3127.88
23,100,9,2675.13
23,100,2,2807.61
25,100,7,2504.75
24,100,15,2984.88
39,64.74,15,2524.86
55,75.2,7,4136
46,88.45,6,4068.7
50,100,1,5182
47,100,8,5243.79
97,93.28,5,9048.16
32,100,10,3832.64
35,100,10,3920
49,100,4,4916.66
38,100,10,3857
32,100,10,4181.44
34,100,7,4641
36,99.17,8,3570.12
48,93.34,3,4480.32
21,96.84,7,2033.64
21,93.34,10,1960.14
34,100,5,3966.78
46,100,2,5152
32,100,1,3360
29,100,8,3451
41,100,5,5453
43,96.84,8,4164.12
24,100,1,2800.08
41,100,10,4687.94
46,98,5,4508
32,100,2,4181.44
22,100,10,2251.04
29,40.25,7,1167.25
42,49.6,5,2083.2
39,98,1,3822
27,100,1,3911.49
48,98,2,4704
29,85.1,10,2467.9
27,100,8,3213
54,100,5,7182
26,100,4,4379.18
34,100,2,5004.8
25,100,2,3644.75
23,100,13,2702.04
28,100,12,3764.88
35,100,2,4508
44,100,6,5418.16
22,100,11,3300.66
42,100,17,6182.4
29,100,10,4186.73
32,100,1,4529.28
41,100,3,5628.89
26,100,5,3054.48
21,100,6,2526.51
34,100,6,4667.86
41,100,4,6499.32
37,100,8,5917.78
37,100,2,6231.91
41,100,10,5803.14
46,100,6,6434.02
40,100,2,6454.4
43,97.6,8,4196.8
30,87.06,1,2611.8
35,100,2,5895.05
36,93.77,14,3375.72
61,100,3,8374.69
38,100,5,4464.24
39,100,2,4808.31
33,99.66,6,3288.78
32,100,1,3254.72
31,100,7,3184.94
50,100,4,5907.5
48,91.44,2,4389.12
43,100,6,5036.16
25,87.33,3,2183.25
28,100,7,3106.88
36,100,2,3735.72
27,89.38,10,2413.26
25,100,3,2953.75
40,100,7,4684.8
34,95.55,2,3248.7
50,100,9,5239.5
38,100,2,4567.98
37,95.55,13,3535.35
43,89.38,10,3843.34
43,86.3,14,3710.9
46,95.13,15,4375.98
42,36.11,3,1516.62
50,50.18,9,2509
44,100,8,9240.44
27,93.16,13,2515.32
35,100,2,5548.9
51,95.55,2,4873.05
41,50.14,1,2055.74
48,49.06,5,2354.88
42,54.99,17,2309.58
49,43.13,6,2113.37
30,58.22,3,1746.6
45,51.21,1,2304.45
48,44.21,5,2122.08
32,54.45,2,1742.4
46,53.37,6,2455.02
48,63.61,1,3053.28
33,43.13,9,1423.29
31,48.52,2,1504.12
20,58.22,6,1164.4
29,51.75,1,1500.75
27,57.68,8,1557.36
24,56.07,1,1345.68
37,48.52,12,1795.24
25,44.21,9,1105.25
41,57.68,5,2364.88
27,89.89,16,2427.03
21,58.95,7,1237.95
22,72.41,6,1593.02
32,98.63,7,3156.16
25,52.83,9,1320.75
42,100,3,4998
25,51.75,1,1293.75
37,100,16,5433.08
26,100,2,3073.72
44,99.55,2,4380.2
47,100,9,5848.68
43,100,8,6153.73
42,100,6,4965.24
42,100,2,5435.64
29,100,7,4258.36
40,100,13,4032
38,100,6,4492.36
38,100,4,4161.38
21,100,11,2508.66
24,100,1,3374.88
36,100,2,5196.6
23,100,2,2604.52
20,100,14,2936.8
32,100,4,3424.64
29,100,9,2923.2
44,100,6,4489.76
44,100,14,4849.24
36,100,4,5848.92
49,56.3,1,2758.7
34,42.64,5,1449.76
59,100,11,7048.14
37,100,1,5202.94
36,100,12,5279.4
43,100,3,6916.12
21,100,4,2781.66
32,100,7,5248
38,100,5,6531.44
43,100,1,5763.72
42,100,4,6490.68
32,100,1,6004.8
42,100,4,7483.98
31,100,17,5719.5
49,100,4,6954.08
45,100,14,8160.3
49,100,9,6567.96
41,100,1,6724
45,100,11,5747.85
36,100,7,5676.84
39,100,1,7379.97
27,100,9,3704.13
25,100,6,2804.75
41,100,1,5624.79
39,99.52,1,3881.28
28,57.55,4,1611.4
25,54.57,7,1364.25
33,100,11,4215.09
34,100,1,6433.82
24,100,14,4352.16
30,100,3,5151
42,100,7,6069
21,100,6,2856
34,100,11,5375.4
29,100,9,5176.5
24,100,13,3508.8
44,100,10,7554.8
21,100,14,3141.6
33,100,4,5890.5
30,100,7,5967
26,100,10,3712.8
41,100,2,7597.3
26,100,16,3668.6
32,100,5,5875.2
43,100,1,7310
48,100,17,8078.4
44,74.04,7,3257.76
45,100,1,7650
37,100,3,4703.81
39,100,2,5399.55
76,100,2,14082.8
37,100,5,5283.6
38,82.39,2,3130.82
43,72.38,6,3112.34
48,79.31,3,3806.88
26,82.39,3,2142.14
38,88.55,4,3364.9
20,63.14,2,1262.8
22,73.92,10,1626.24
45,90.86,15,4088.7
45,85.47,4,3846.15
20,66.99,14,1339.8
47,64.68,5,3039.96
46,73.92,4,3400.32
23,83.93,9,1930.39
33,74.69,10,2464.77
29,90.86,10,2634.94
44,82.39,8,3625.16
41,92.4,1,3788.4
20,91.63,6,1832.6
37,78.54,14,2905.98
29,100,9,2954.81
55,65.45,1,3599.75
22,100,7,3686.54
31,67.76,4,2100.56
49,79.22,3,3881.78
61,73.92,4,4509.12
39,83.93,9,3273.27
38,100,3,4432.7
31,100,1,4100.99
36,100,1,5274.72
25,100,12,4232
48,100,11,6145.44
35,100,1,4680.2
21,100,5,3286.08
47,100,10,7421.3
38,100,16,6432.64
41,100,9,4840.87
24,100,7,3892.08
37,100,2,5526.32
33,100,4,4459.62
49,100,5,6203.4
29,100,5,3754.05
24,100,3,3516.48
47,100,7,7488.04
24,100,1,3448.08
25,100,9,3734
30,32.47,8,974.1
22,100,3,3160.74
27,64.69,2,1746.63
34,100,3,4207.84
36,100,6,4352.76
34,43.05,15,1463.7
48,100,2,7169.28
34,100,4,4594.76
24,100,8,3457.92
46,100,4,7381.16
45,100,10,7146.9
39,100,4,5938.53
43,100,2,7110.91
29,100,11,5032.95
20,100,10,3667.6
46,100,5,7381.16
27,100,5,5128.11
44,100,6,7060.24
43,100,1,8448.64
49,100,8,7300.51
40,100,4,6549.2
30,100,3,5697.9
50,100,4,9169
23,100,13,3238.63
26,100,7,4554.94
27,100,4,3934.44
42,100,13,5776.26
47,100,8,7207.45
49,100,6,7460.74
38,100,8,6719.54
20,100,10,2428
25,100,7,2602.25
25,88,5,2200
41,100,4,6712.93
28,100,3,5318.04
50,67.8,2,3390
32,50.25,6,1608
42,53.88,5,2262.96
24,62.36,10,1496.64
27,69.62,8,1879.74
26,57.51,12,1495.26
38,61.15,9,2323.7
42,59.33,13,2491.86
23,71.44,3,1643.12
21,62.96,6,1322.16
28,50.85,9,1423.8
33,72.65,1,2397.45
25,62.96,15,1574
28,61.75,4,1729
46,49.04,2,2255.84
30,61.15,16,1834.5
38,84.25,9,3201.5
40,56.91,2,2276.4
45,100,4,8884.8
27,49.3,1,1331.1
42,72.65,1,3051.3
36,63.57,4,2288.52
29,100,12,3772.61
39,100,3,4164.42
45,100,14,6295.95
47,100,8,6287.66
49,100,6,5412.54
46,100,15,5984.14
48,100,4,5891.04
46,100,9,5984.14
35,100,9,3608.15
43,100,10,5752.54
26,100,4,3765.32
22,98.18,8,2159.96
34,99.41,7,3379.94
50,100,8,5093.5
48,100,4,5773.44
41,100,11,4528.86
36,100,8,4816.08
29,100,2,3416.78
33,37.48,10,1236.84
46,100,6,5814.86
38,100,7,5223.48
20,36.42,11,728.4
22,100,5,3949
27,100,11,3843.99
56,98.18,8,5498.08
38,99.41,7,3777.58
25,100,4,3782
33,100,4,3859.68
42,100,3,4431.84
33,100,8,4950.33
38,100,6,4299.7
31,100,10,4492.83
20,100,7,2212
44,100,11,4642.88
26,100,1,3206.32
27,100,4,3604.23
46,100,7,7017.76
47,100,2,6154.18
37,100,13,4750.8
31,100,2,3822.92
24,100,17,2440.8
31,100,14,4729.36
50,100,6,12536.5
35,64.69,8,2264.15
30,100,3,3928.2
29,100,3,3630.22
27,100,5,4196.07
40,100,10,4931.6
31,98.99,16,3068.69
6,100,2,785.64
45,100,2,4977
22,54.09,2,1189.98
45,68.67,6,3090.15
43,65.02,2,2795.86
46,61.99,2,2851.54
39,69.28,9,2701.92
31,71.1,18,2204.1
41,69.28,7,2840.48
44,60.16,12,2647.04
45,70.49,2,3172.05
37,69.89,13,2585.93
35,61.38,2,2148.3
28,59.55,7,1667.4
30,61.99,11,1859.7
30,49.22,10,1476.6
25,69.28,11,1732
29,57.73,7,1674.17
26,57.73,2,1500.98
41,53.48,11,2192.68
34,52.87,5,1797.58
35,61.21,11,2142.35
34,61.38,1,2086.92
50,100,8,6834.5
41,61.99,7,2541.59
22,96.86,7,2130.92
35,48.62,7,1701.7
44,38.5,5,1694
47,61.99,11,2913.53
19,49.22,10,935.18
34,90.39,2,3073.26
29,71.81,8,2082.49
49,69.27,3,3394.23
30,85.32,14,2559.6
21,70.96,9,1490.16
50,76.88,7,3844
47,100,9,4724.91
24,76.03,3,1824.72
27,98.84,4,2668.68
33,86.17,10,2843.61
35,90.39,9,3163.65
31,71.81,1,2226.11
25,82.79,4,2069.75
27,82.79,7,2235.33
31,100,9,3116.43
45,100,8,4781.7
27,100,2,2810.7
27,100,1,3515.67
42,69.27,2,2909.34
21,74.77,18,1570.17
34,76.88,15,2613.92
42,76.03,3,3193.26
15,98.84,4,1482.6
29,70.87,6,2055.23
46,58.15,4,2674.9
30,61.78,6,1853.4
30,49.67,10,1490.1
42,51.48,18,2162.16
46,61.18,5,2814.28
25,64.2,13,1605
32,65.42,5,2093.44
30,64.81,6,1944.3
40,49.67,3,1986.8
28,60.57,5,1695.96
23,55.72,2,1281.56
29,61.18,6,1774.22
34,58.75,6,1997.5
37,63.6,5,2353.2
20,49.06,10,981.2
32,48.46,2,1550.72
34,52.09,3,1771.06
42,52.7,5,2213.4
38,100,12,5266.04
30,62.16,1,1864.8
23,49.67,3,1142.41
22,53.3,4,1172.6
39,100,5,6981
55,55.72,2,3064.6
36,61.18,6,2202.48
26,100,1,3773.38
31,100,1,5074.39
34,100,2,6483.46
41,100,8,7956.46
23,100,5,4230.62
48,100,3,7209.12
22,100,7,3452.68
21,100,4,3047.73
22,100,8,3675.32
40,100,3,7492.4
50,100,1,9534.5
29,100,4,5579.02
43,100,8,5950.34
24,100,1,3726
22,100,10,4455
43,100,3,8272.34
20,100,14,3577.6
25,100,11,3881.25
36,100,2,5797.44
24,52.67,1,1264.08
21,100,6,4815.3
30,100,1,4462.2
32,94.79,7,3033.28
21,47.18,8,990.78
26,78.11,7,2030.86
35,100,1,5433.75
26,100,1,3157.44
46,100,3,5161.2
37,100,3,4346.76
27,100,10,3528.36
23,100,9,3187.8
39,100,7,6023.16
27,100,3,3884.76
38,100,8,4965.84
27,100,14,4169.88
40,100,7,4910.4
24,100,5,3231.36
44,100,12,6853.44
37,100,2,5177.04
20,100,3,2824.8
39,100,3,4324.32
44,100,1,5052.96
22,100,5,3223.44
43,100,10,5278.68
27,100,7,2851.2
26,64.9,10,1687.4
25,52.32,3,1308
49,100,2,6144.6
29,100,5,5127.2
41,100,12,6386.16
55,100,2,7695.6
27,83.07,12,2242.89
23,100,2,2539.89
31,90.17,12,2795.27
46,100,1,5545.76
47,91.18,9,4285.46
31,100,2,3329.09
46,100,5,5592.22
37,89.15,9,3298.55
28,93.21,1,2609.88
37,90.17,7,3336.29
49,100,4,5510.05
24,100,3,2504.4
30,100,1,3525.6
50,88.14,1,4407
31,96.24,10,2983.44
46,100,3,5126.24
47,100,12,5713.79
46,100,7,4613.8
37,100,4,3711.1
33,100,12,3524.73
31,90.17,5,2795.27
48,100,9,4814.4
41,87.13,6,3572.33
42,100,1,4581.36
41,100,8,4319.76
32,45.25,6,1448
10,88.14,1,881.4
35,57.46,14,2011.1
28,64.33,2,1801.24
46,73.7,14,3390.2
20,71.2,3,1424
30,49.97,11,1499.1
48,69.96,4,3358.08
28,53.72,2,1504.16
39,68.08,11,2655.12
24,51.84,3,1244.16
28,67.46,9,1888.88
31,58.71,6,1820.01
45,63.71,5,2866.95
24,58.09,3,1394.16
49,53.72,3,2632.28
32,63.08,1,2018.56
43,68.71,5,2954.53
37,50.59,14,1871.83
24,64.96,9,1559.04
35,53.72,6,1880.2
41,29.87,13,1224.67
26,100,17,2979.08
34,64.96,10,2208.64
49,70.58,5,3458.42
28,44.21,6,1237.88
40,68.08,4,2723.2
37,59.96,3,2218.52
31,53.72,3,1665.32
41,83.44,18,3421.04
21,89.46,9,1878.66
40,96.34,2,3853.6
46,74.84,13,3442.64
44,79.14,11,3482.16
46,73.12,7,3363.52
41,81.72,10,3350.52
32,89.46,7,2862.72
46,87.74,4,4036.04
28,100,6,2817.92
49,94.62,10,4636.38
21,73.98,1,1553.58
32,84.3,15,2697.6
34,98.06,2,3334.04
21,98.06,4,2059.26
21,96.34,13,2023.14
31,83.44,7,2586.64
21,94.62,15,1987.02
25,45.86,5,1146.5
28,82.58,3,2312.24
43,64.97,6,2793.71
22,86.74,5,1908.28
37,93.01,5,3441.37
28,72.26,18,2023.28
30,74.84,7,2245.2
44,73.98,1,3255.12
25,100,13,2539.5
43,100,1,4818.15
30,97.39,13,2921.7
20,90.06,2,1801.2
26,100,10,2804.36
40,100,3,4900.8
31,89.01,1,2759.31
22,100,10,2488.2
23,100,2,2769.89
30,100,8,3581.4
49,100,5,5285.14
31,100,4,3181.53
29,100,2,3340.51
37,84.82,2,3138.34
38,100,11,4775.08
29,100,4,3006.43
23,100,13,2866.26
26,85.87,8,2232.62
38,100,5,4457.02
48,47.04,7,2257.92
40,39.8,18,1592
45,100,11,4948.2
44,100,4,5160.76
21,94.22,5,1978.62
35,100,5,4288.2
29,86.92,2,2520.68
21,84.82,2,1781.22
22,100,11,3065.04
26,100,5,3551.34
41,100,2,5544.02
47,100,8,6034.33
31,100,7,3641.57
43,100,2,6930.74
23,100,9,3675.63
28,100,9,3442.04
49,100,1,6893.81
24,100,9,2622.48
33,100,3,4417.38
22,100,6,3606.02
32,100,12,3802.56
40,100,13,5026.4
43,100,1,6695.53
24,100,4,2819.28
32,100,9,3759.04
20,100,1,2731.8
24,69.12,9,1658.88
48,100,12,5778.24
44,100,1,5191.12
28,100,3,3862.88
24,61.52,9,1476.48
33,100,2,5273.73
41,100,12,4872.03
23,100,13,4556.99
46,100,5,8257
48,100,4,8209.44
25,100,3,3598.5
22,100,15,3837.24
41,100,3,8331.61
34,100,9,4836.5
32,100,14,5418.88
21,100,7,3734.01
20,100,1,3996.4
47,100,16,8754.69
39,100,3,5481.45
29,100,5,4419.89
45,100,7,6324.75
28,100,10,4409.72
26,100,12,3918.46
50,100,10,7620.5
48,100,1,8291.04
25,100,11,3937.25
40,100,11,5554.4
43,100,2,6407.86
22,100,5,4172.52
47,100,1,7083.37
36,100,9,7132.68
40,100,6,6773.6
27,100,8,3657.69
29,100,7,4812.55
20,100,9,3928.6
42,100,7,6401.22
25,100,5,4191.25
36,100,5,5852.52
21,100,12,2844.87
23,100,9,4011.66
37,100,9,7455.87
48,100,3,8940.96
25,100,3,4572.25
33,100,11,5700.09
27,100,12,3155.49
27,100,11,4170.69
20,100,3,2878.8
30,100,4,5029.5
48,100,6,7396.8
32,93.49,12,2991.68
34,100,1,6275.72
27,56.85,9,1534.95
39,100,3,7264.53
47,100,6,6869.05
22,100,5,3353.02
55,100,1,8289.05
60,100,9,11887.8
35,100,6,5926.9
28,100,8,3793.16
38,100,13,4330.1
21,95.8,7,2011.8
41,100,4,4837.18
22,97.81,10,2151.82
29,88.74,9,2573.46
50,100,1,5344.5
29,100,11,3070.52
49,80.67,11,3952.83
35,100,3,3564.75
48,100,11,5614.56
23,80.67,5,1855.41
48,95.8,8,4598.4
42,100,14,5082.42
47,100,15,5450.59
36,100,3,4174.92
22,100,6,2418.24
40,91.76,11,3670.4
23,100,3,2481.7
32,100,6,3807.68
21,100,7,2230.41
41,93.04,2,3814.64
25,84.71,5,2117.75
26,100,12,3340.48
24,89.75,4,2154
48,100,14,5808.48
26,68.35,9,1777.1
21,73.17,13,1536.57
45,78,10,3510
36,86.04,10,3097.44
21,81.21,5,1705.41
32,70.76,5,2264.32
30,82.82,17,2484.6
36,94.88,6,3415.68
33,86.04,11,2839.32
35,78,5,2730
37,95.69,12,3540.53
41,73.17,6,2999.97
20,76.39,2,1527.8
45,86.84,2,3907.8
38,69.96,6,2658.48
43,70.76,15,3042.68
49,78.8,8,3861.2
27,80.41,13,2171.07
46,73.98,1,3403.08
38,59.1,10,2245.8
25,66.74,5,1668.5
46,60.3,10,2773.8
22,100,4,2464
40,100,9,5491.6
46,100,16,4791.82
39,100,4,4178.85
38,82.34,16,3128.92
30,100,5,3095.4
42,94.25,2,3958.5
43,100,6,4991.44
29,95.24,4,2761.96
33,86.31,1,2848.23
32,79.37,5,2539.84
28,87.3,11,2444.4
41,100,8,4555.92
33,100,1,3666.96
36,84.33,5,3035.88
26,89.29,5,2321.54
34,100,7,3474.46
26,96.23,2,2501.98
38,100,11,3958.46
33,100,8,3535.95
33,91.27,2,3011.91
46,100,2,11336.7
26,100,12,2656.94
25,100,3,2604.25
45,73.08,4,3288.6
50,100,7,8935.5
36,100,1,4035.96
21,89.29,5,1875.09
29,100,8,4049.56
21,100,12,2469.39
42,100,9,5432.7
37,100,9,4405.22
25,100,4,3638
36,100,4,4444.92
22,100,16,3395.48
23,100,5,3414.58
32,100,10,5127.04
28,100,4,3745.28
27,100,11,4564.08
49,100,5,6554.24
41,100,1,6749.83
49,100,1,8427.02
30,100,5,3924.6
40,100,14,6761.6
23,100,7,3786.49
49,100,12,6266.12
25,100,5,3491
37,100,3,4405.22
55,100,7,6548.3
23,100,7,3177.91
24,100,11,4142.64
43,96.49,10,4149.07
50,100,1,7397
47,100,2,6241.6
34,100,4,5331.88
31,100,4,5124.3
28,100,11,3639.44
36,100,10,5544
48,100,8,5493.12
39,100,4,5785.26
45,100,9,5340.6
35,100,15,5735.8
45,100,8,6357.6
46,100,6,7343.9
37,100,1,5959.22
31,100,3,4029.38
33,100,4,5035.14
31,100,4,4116.8
27,100,2,4310.55
39,100,6,6446.7
32,100,11,3616.64
28,100,8,4232.76
26,67.91,12,1765.66
44,84.88,2,3734.72
46,100,6,4808.38
32,70.83,4,2266.56
65,100,1,10468.9
43,100,3,5589.14
43,67.77,12,2914.11
35,49.74,16,1740.9
45,50.36,13,2266.2
47,67.14,2,3155.58
21,64.66,8,1357.86
38,68.39,8,2598.82
21,50.36,3,1057.56
43,72.74,9,3127.82
46,54.09,8,2488.14
38,58.44,1,2220.72
26,52.22,1,1357.72
31,52.84,5,1638.04
48,54.71,3,2626.08
33,50.36,9,1661.88
38,57.2,1,2173.6
39,55.95,3,2182.05
42,67.14,16,2819.88
44,59.06,4,2598.64
29,69.63,2,2019.27
26,55.95,8,1454.7
31,53.47,1,1657.57
32,89.12,12,2851.84
28,100,9,4609.64
